observationid,mediaid,vote,content,classid,family,genus,species,author,date,location,latitude,longitude,yearinclef,observationid2014,imageid2014,learntag
26848,23552,3,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,daniel mathieu,2007-6-10,Avignon,,,PlantCLEF2014,4414,11916,Train
12243,23562,3,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,malicia besnard,2011-4-20,Clapiers,,,PlantCLEF2014,17709,21345,Train
3876,23643,3.33,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,bertrand aucouturier,2012-5-22,Batz-sur-Mer,47.28285,-2.49223,ImageCLEF2013,13066,60794,Train
4818,23682,4,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien barbe,2013-5-21,Montferrier-sur-Lez,43.65181,3.86187,PlantCLEF2014,16416,18097,Train
10219,23692,4,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,5438,59444,Train
15728,23712,4,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,annick larbouillat,2004-6-8,Vaudrémont,,,ImageCLEF2013,15012,52777,Train
24216,2374,4,Flower,4369,Primulaceae,Primula,Primula veris L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,14914,393,Train
6785,23740,3,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.44286,6.64212,PlantCLEF2014,9241,46652,Train
1489,23758,3.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,marie-france pacaud,2005-3-20,Oudon,47.34702,-1.29061,ImageCLEF2013,12276,23928,Train
21413,23784,3,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,christophe girod,2003-3-2,Montpellier (Campus de La Gaillarde) (34),,,ImageCLEF2013,9434,35674,Train
24502,23808,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean-joseph osty,2013-8-25,Camarès,43.80095,2.90896,PlantCLEF2014,12496,50320,Train
20004,23849,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2006-6-10,Moloy (Combe de Bellefontaine),,,PlantCLEF2014,3505,13450,Train
36028,23858,4,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,liliane roubaudi,2013-8-11,Pollionnay,,,PlantCLEF2014,736,53276,Train
28112,23872,1,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,marie portas,2013-1-19,Plougastel-Daoulas,,,PlantCLEF2014,6093,2330,Train
10750,24075,4,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,claude figureau,2004-5-22,Aude Bucharach,,,PlantCLEF2014,14385,14261,Train
32327,24149,4,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,6228,13278,Train
5105,2415,4,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,liliane roubaudi,2013-9-13,Fleury,,,PlantCLEF2014,3130,34929,Train
8010,24159,3,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,mathieu menand,2011-7-15,Saint-Julien-en-Vercors,,,ImageCLEF2013,10745,21355,Train
39033,24185,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,jean-jacques houdre,2011-9-29,Saint-Marcellin-en-Forez,,,PlantCLEF2014,15740,40328,Train
37647,24209,3.5,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,bernard ginesy,2011-4-7,Marseille,,,PlantCLEF2015,,,Train
25489,24220,4,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,paul fabre,2010-5-29,La Couvertoirade,,,PlantCLEF2014,4380,56586,Train
6885,24236,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown129,2013-4-16,Fondettes,47.42267,0.5785,PlantCLEF2014,11183,991,Train
23837,24243,4,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2013-3-27,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,5553,47199,Train
38283,24261,4,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,jean-paul hugbart,2014-4-21,Chalon-sur-Saône,46.78011,4.86609,PlantCLEF2015,,,Train
17156,24355,4,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,alexis joly,2013-5-29,Montpellier,43.63662,3.83721,PlantCLEF2014,13600,47394,Train
8008,24384,4,Flower,151,Apiaceae,Daucus,Daucus carota L.,daniel mathieu,2007-8-12,Landunvez,,,PlantCLEF2014,7026,20672,Train
28918,24432,3,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,jean-jacques houdre,2009-5-24,Châtelneuf,,,ImageCLEF2013,6544,13362,Train
13250,2450,4,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,lawrence fillion,2013-6-29,La Malbaie,47.6781,-70.07657,PlantCLEF2014,3313,41204,Train
15489,24503,4,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,christophe feliciaggi,2014-6-11,Malras,43.06134,2.16313,PlantCLEF2015,,,Train
11603,24523,4,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-3-24,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,6379,60922,Train
29328,24525,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2013-7-3,Gresse-en-Vercors,,,PlantCLEF2014,11214,26646,Train
11211,24546,1,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,michel demares,2006-5-9,Saint-Cyr-sur-Mer,,,PlantCLEF2014,18836,11215,Train
24502,24549,4,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean-joseph osty,2013-8-25,Camarès,43.80095,2.90896,PlantCLEF2014,12496,51308,Train
9197,24600,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,claire sutter,2009-7-1,Hochfelden,48.74974,7.57799,PlantCLEF2014,17676,59074,Train
14527,24602,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean claude estatico,2012-7-25,,48.65456,5.63464,ImageCLEF2013,161,45366,Train
40485,24616,3,Flower,4369,Primulaceae,Primula,Primula veris L.,gerard calberac,2012-4-17,Couchey,47.26064,4.95998,PlantCLEF2014,14836,11037,Train
732,2462,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,bertrand chiffoleau,2011-4-11,Corcoué-sur-Logne,46.93894,-1.53405,ImageCLEF2013,16321,36134,Train
35631,24625,4,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,alain bigou,2014-6-10,Aulus-les-Bains,42.78688,1.35327,PlantCLEF2015,,,Train
20202,24629,3,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,bertrand bui,2011-6-22,Martigues,43.39292,5.33575,PlantCLEF2014,9846,34939,Train
13994,24634,3,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,emmanuel stratmains,2013-6-30,Cheffreville-Tonnencourt,49.02825,0.23996,PlantCLEF2014,3174,16157,Train
931,24686,4,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,jacques aymar,2013-3-16,Leucate,42.89684,3.02893,PlantCLEF2014,8279,20060,Train
37198,24715,4,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,alain bigou,2005-3-31,Rivel,42.91202,2.01673,PlantCLEF2015,,,Train
35001,24732,4,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9423,39631,Train
23726,24752,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,mathilde duverger,2014-4-24,Circourt-sur-Mouzon,,,PlantCLEF2015,,,Train
35327,24765,3,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,claude figureau,2006-6-27,Cirque de Gavarnie,,,PlantCLEF2014,8791,115,Train
39046,24772,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,genevieve botti,2013-6-4,Bussac-Forêt,,,PlantCLEF2015,,,Train
23647,24883,2.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905,18446,Train
3279,2493,4,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,genevieve botti,2014-3-31,Marseille,,,PlantCLEF2015,,,Train
2447,24954,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2008-1-21,Moloy,,,PlantCLEF2014,15520,48068,Train
12510,24976,4,Flower,4369,Primulaceae,Primula,Primula veris L.,liliane roubaudi,2014-4-1,La Chapelle en Guinchay,,,PlantCLEF2015,,,Train
31289,24986,3,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,bernard andrieu,2013-5-30,La Tour-sur-Orb,43.66601,3.1372,PlantCLEF2014,11774,5421,Train
21810,25088,3,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,martin serre,2012-4-24,Indre,47.19941,-1.69074,PlantCLEF2014,16347,30900,Train
22544,25093,3,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,clemence bes,2008-6-28,Passy,45.97158,6.80783,ImageCLEF2013,8351,35611,Train
32569,25097,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,jean-jacques houdre,2013-6-23,Margès,,,PlantCLEF2014,12460,54837,Train
4963,25110,4,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,isabelle de battisti,2009-4-7,Saint-Mathieu-de-Tréviers,43.75448,3.8744,PlantCLEF2014,17807,56900,Train
41243,2514,4,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,j-p auguste,2014-3-20,,47.65963,-2.06338,PlantCLEF2015,,,Train
35491,25161,4,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,genevieve botti,2014-3-15,Tarascon,,,PlantCLEF2015,,,Train
26332,25293,3,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,sebastien ramsay,2010-5-26,Revest-du-Bion,,,PlantCLEF2014,8972,40687,Train
15638,25302,3,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Unknown422,2013-7-21,Vert-en-Drouais,48.76029,1.2947,PlantCLEF2014,9295,19263,Train
11008,25362,4,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,liliane roubaudi,2013-6-4,Corignac,,,PlantCLEF2014,858,31997,Train
2447,2538,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2008-1-21,Moloy,,,PlantCLEF2014,15520,28062,Train
20822,25419,2,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,matthieu boll,2014-7-26,Cayeux-sur-Mer,,,PlantCLEF2015,,,Train
664,25461,4,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,herve goeau,2013-6-28,Paris,48.83649,2.0978,PlantCLEF2014,12048,13460,Train
23135,25552,4,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,anne billon,2013-5-5,Die,44.75374,5.33358,PlantCLEF2014,1363,38707,Train
19842,2556,3.5,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,mathieu menand,2011-3-20,Villemur-sur-Tarn,,,PlantCLEF2014,4691,53181,Train
34417,25567,5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,hugues tinguy,2012-7-28,Erstein,,,PlantCLEF2014,2245,32156,Train
12028,25634,3,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,john de vos,2011-4-16,Saint-Mathieu-de-Tréviers,43.76982,3.86805,PlantCLEF2014,198,40898,Train
34564,25642,4,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,thierry pernot,1800-1-1,,,,PlantCLEF2014,11017,30833,Train
35361,25666,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,remy gentner,2013-5-18,Neugartheim-Ittlenheim,48.66318,7.53442,PlantCLEF2014,5208,58389,Train
10776,25731,3,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,paul fabre,2013-6-29,Eyne,42.46848,2.08325,PlantCLEF2015,,,Train
27670,25830,1,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,florent beck,2014-8-17,Lahontan,43.53138,-0.96805,PlantCLEF2015,,,Train
13206,25892,3,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,pierre bonnet,2014-5-22,Montpellier,43.59676,3.90063,PlantCLEF2015,,,Train
19659,25904,4,Flower,30491,Violaceae,Viola,Viola tricolor L.,hugues tinguy,2012-9-8,Bray-Dunes,,,PlantCLEF2014,2057,29144,Train
33269,25945,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,florent beck,1800-1-1,Ummerstadt,,,PlantCLEF2014,13110,16036,Train
14492,25946,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,pierre bonnet,2011-3-20,Villeneuve-lès-Maguelone,,,ImageCLEF2013,7646,18436,Train
20661,25952,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,daniel mathieu,2007-5-12,Saint-Martin-de-l\'Arçon,,,ImageCLEF2013,8393,36790,Train
25488,25988,2,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-14,Saint-Aignan,,,PlantCLEF2014,401,60752,Train
7327,25995,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,julien barataud,2007-5-19,Chasteaux,,,ImageCLEF2013,1256,55890,Train
11561,26030,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9491,44910,Train
13700,26043,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,laurent petit,2009-4-21,Signy-le-Petit,,,ImageCLEF2013,10207,7973,Train
19892,26048,4,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,11733,49959,Train
26270,2606,3,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,daniel mathieu,2009-5-12,Prades-le-Lez,,,PlantCLEF2014,17772,41346,Train
10982,26083,4,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,julien barataud,2008-4-8,Fabrègues,,,ImageCLEF2013,5740,58694,Train
32760,26089,1,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,bernard machetto,2010-6-2,Ambilly,46.19825,6.2265,PlantCLEF2014,13609,29596,Train
19267,26163,5,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,bernard andrieu,2013-9-24,La Couvertoirade,43.9171,3.28847,PlantCLEF2015,,,Train
14366,26168,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,herve goeau,2014-6-19,Palaiseau,48.71087,2.20232,PlantCLEF2015,,,Train
11804,26212,3,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,julien barataud,2008-5-30,Montaud,,,PlantCLEF2014,2371,30804,Train
10351,26242,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,michel riviere,2013-5-6,Calvisson,43.75533,4.22717,PlantCLEF2014,19053,7027,Train
17342,26243,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-claude echardour,2013-6-12,Saffré,47.49694,-1.59426,PlantCLEF2014,10776,45787,Train
284,26265,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Unknown51,2009-4-21,Fozières,43.74489,3.35093,ImageCLEF2013,1750,4638,Train
33883,26279,4,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,emmanuel stratmains,2013-4-23,Le Muy,43.48861,6.59218,PlantCLEF2014,2312,55287,Train
22742,26294,3,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,john de vos,2011-7-30,Mont-Saxonnex,46.0237,6.49125,PlantCLEF2015,,,Train
36054,26352,3,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,gregoire duche,2009-5-20,Lauret,,,ImageCLEF2013,7651,13378,Train
13694,26385,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,george fowler,2014-6-4,Usson,45.52776,3.3391,PlantCLEF2015,,,Train
29061,26448,3,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,liliane roubaudi,2013-5-13,Nissan-lez-Enserune,,,PlantCLEF2014,7418,54869,Train
36150,26461,3,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,genevieve botti,2012-5-12,Mazaugues,,,ImageCLEF2013,8329,39728,Train
39538,26478,3,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,mathieu menand,2008-6-25,Bourret,,,ImageCLEF2013,7290,6793,Train
31512,26545,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,cedric rousseau,2011-5-22,Audigny,49.86376,3.65268,ImageCLEF2013,16863,3833,Train
29203,26571,3,Flower,30491,Violaceae,Viola,Viola tricolor L.,julien barataud,2005-5-7,Le Vaulmier,,,PlantCLEF2014,1087,49562,Train
23748,26578,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,daniel mathieu,2007-7-15,Avignon,,,ImageCLEF2013,1175,33335,Train
16070,26591,4,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,bertrand bui,2012-6-10,Paris,43.39967,5.34849,ImageCLEF2013,11994,43413,Train
24918,26647,3,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,william marchand,2013-4-7,Angers,47.48355,-0.60101,PlantCLEF2014,13490,46076,Train
27744,26672,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2008-6-6,Gresse en Vercors,,,PlantCLEF2014,4596,38631,Train
8999,26677,3,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,jean-luc gorremans,2013-5-4,Villeneuve-lès-Avignon,43.97727,4.77638,PlantCLEF2014,17667,1874,Train
24141,26681,3.5,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,patricia destrade,2012-6-7,Saintonge,,,ImageCLEF2013,9945,34542,Train
15073,26684,3,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,17662,22238,Train
11860,26687,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,julien champ,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.38092,PlantCLEF2015,,,Train
22962,26697,3,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,3798,5074,Train
30610,26713,2.5,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,alain bigou,2012-7-8,Belvis,42.85041,2.07451,ImageCLEF2013,10676,29292,Train
11976,26776,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,herve goeau,2013-6-13,Sainte-Geneviève-des-Bois,48.64653,2.31737,PlantCLEF2014,8642,33251,Train
19892,2679,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,11733,11823,Train
13994,26792,4,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,emmanuel stratmains,2013-6-30,Cheffreville-Tonnencourt,49.02825,0.23996,PlantCLEF2014,3174,21487,Train
15786,26800,3,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Unknown649,2013-5-18,Vidauban,43.41269,6.38882,PlantCLEF2014,102,35193,Train
23707,26848,4,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,herve goeau,2013-7-13,Pego,38.8769,-0.05687,PlantCLEF2014,12052,30872,Train
30220,26862,3.5,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jame lagarrigue,2011-3-24,Poulx,,,PlantCLEF2014,4240,12268,Train
26988,26925,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,herve goeau,2013-8-1,Rocquencourt,48.8378,2.09864,PlantCLEF2014,1834,30729,Train
6859,26927,4,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",jean-jacques houdre,2012-5-9,Banassac,44.45472,3.17611,PlantCLEF2014,17943,23268,Train
13893,26933,3,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,patricia destrade,2011-5-4,Machecoul,,,ImageCLEF2013,11210,4447,Train
30104,26950,4.33,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,john de vos,2012-8-11,Auroux,44.74836,3.73565,PlantCLEF2014,8444,21941,Train
32886,26985,3,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,manuel pirot,2009-2-27,Pau,,,ImageCLEF2013,3777,7596,Train
23393,27003,2,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,emmanuel stratmains,2013-4-22,Roquebrune-sur-Argens,43.44306,6.64519,PlantCLEF2014,14963,15872,Train
24211,27014,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,12431,51500,Train
15559,27025,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,bernard andrieu,2013-7-22,La Tour-sur-Orb,43.67,3.1373,PlantCLEF2015,,,Train
9752,27066,3,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,alain bigou,2005-6-23,Auzat,42.71095,1.42685,ImageCLEF2013,14484,18640,Train
27191,27069,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,laurent petit,2009-8-11,Mouthe,,,PlantCLEF2014,12447,43153,Train
40029,27120,3,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,jean-jacques houdre,2012-5-16,Saint-Maurice-Navacelles,43.88389,3.51917,PlantCLEF2014,13650,48139,Train
25488,27137,3,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-14,Saint-Aignan,,,PlantCLEF2014,401,31380,Train
1463,27199,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,jean michel fouletier,2014-4-6,Carry-le-Rouet,,,PlantCLEF2015,,,Train
8053,27282,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,dominique remaud,2014-5-3,Saint-Martin-la-Garenne,49.04083,1.69055,PlantCLEF2015,,,Train
29573,27335,5,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,bertrand bui,2013-4-9,Septèmes-les-Vallons,43.39967,5.34849,PlantCLEF2014,7200,10684,Train
14659,27403,4.5,Flower,30491,Violaceae,Viola,Viola tricolor L.,thitsana besson,2013-4-20,Mauguio,,,PlantCLEF2014,16588,59367,Train
22539,27406,5,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,liliane roubaudi,2014-7-6,Selonnet,,,PlantCLEF2015,,,Train
6273,27435,4,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",thierry pernot,1800-1-1,,,,PlantCLEF2014,2445,43781,Train
2435,27440,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,emmanuel stratmains,2012-7-14,Le Mans,48.0327,0.18483,ImageCLEF2013,966,50926,Train
34707,27483,5,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,gilles salama,2013-6-9,Pin-Balma,43.61212,1.52635,PlantCLEF2014,7434,23660,Train
15073,27556,3,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,17662,31409,Train
18740,27562,5,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,pablo behague,2013-4-6,Amanvillers,49.14056,6.0787,PlantCLEF2014,15321,6084,Train
7563,27640,4,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,maxime,2013-4-13,Martigny-les-Bains,48.1185,5.83533,PlantCLEF2014,9243,50253,Train
4963,27682,4,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,isabelle de battisti,2009-4-7,Saint-Mathieu-de-Tréviers,43.75448,3.8744,PlantCLEF2014,17807,56610,Train
25459,27691,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,18626,45345,Train
39236,27692,2,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,philippe burnel,2011-7-5,Canteleu,49.46091,1.04279,PlantCLEF2014,11755,15714,Train
3574,27698,4,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,liliane roubaudi,2012-5-13,Saint Jean de Garguier,,,ImageCLEF2013,173,12016,Train
37737,27727,3,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,claude figureau,2010-6-6,Talmont la Guittière,,,PlantCLEF2014,6626,22447,Train
17378,2776,3,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,bertrand aucouturier,2013-6-22,Roumengoux,43.07223,1.93472,PlantCLEF2014,10139,13570,Train
24563,27760,5,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,grein,2013-6-19,Lannen,49.79,5.83883,PlantCLEF2014,13009,4975,Train
32731,27787,4,Flower,4369,Primulaceae,Primula,Primula veris L.,pierre bonnet,2013-5-18,Fillols,,,PlantCLEF2014,12143,10558,Train
38575,27790,4,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,daniel barthelemy,2013-4-13,Puéchabon,43.71617,3.613,PlantCLEF2014,15892,29933,Train
21810,27840,3,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,martin serre,2012-4-24,Indre,47.19941,-1.69074,PlantCLEF2014,16347,42171,Train
